"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
394334,"Appleton, WI",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124276,123580,124172,124283,124889,125272,125999,126872,127407,127611,127248,126754,126618,126941,127337,127705,128150,128592,129043,129526,129986,130609,131003,131290,131474,131847,132246,133159,134286,135854,136734,137418,137904,139093,140297,141349,142311,143557,144747,145382,145848,146245,146985,147724,146940,145495,143331,142661,142245,142536,142863,143325,143616,143888,144253,144542,144884,145025,145076,144846,144568,144305,144192,144290,144660,145182,145569,145779,146011,146225,146196,145939,145560,145134,144839,144817,144973,145135,145186,145438,145717,146027,146278,146531,146371,146007,145285,144706,144257,143939,143843,143723,143586,143305,142783,142403,141961,141594,141364,141300,141278,140921,140586,140289,140142,140049,140084,140218,140268,140212,140001,139874,139600,139039,138255,137489,137033,135763,134682,133353,132814,132345,131923,131615,131162,130686,130017,129292,128664,128014,127719,127283,127499,127640,128557,128950,129636,130148,130756,130896,131404,132184,132827,133275,133352,133743,133844,134471,134725,135294,135449,135753,135508,135001,134973,135296,136152,136794,136722,136311,136131,136234,136614,136914,138066,139697,141530,142772,143395,143450,143221,142712,141941,141315,140900,141256,141516,142117,142313,143004,143871,144810,145885,146746,147763,148696,149657,149834,150233,150946,152451,153914,154901,156572,157954,159134,158947,158261,158086,158905,160445,162244,164245,165687,166838,167140,167452,167883,169149,170610,171796,172261,172825,173164,174262,175586,176607,177330,177754,178567,179016,179734,180539,181724
394464,"Chico, CA",196,,,,,,,,,,104114,104447,105029,105353,106298,106940,109009,110437,111810,112284,112776,113385,114037,114541,114900,115193,115428,115590,116129,116913,117864,118490,118876,119185,119442,119839,120330,120841,121025,121142,121679,122632,123672,124433,125640,127071,128843,129826,130701,131237,132132,132908,133024,133844,135198,137085,138093,138647,139851,141335,142876,143941,145218,146663,148571,150840,153013,154663,156031,157304,159063,160497,162240,163418,164745,166212,168450,171142,173501,175819,178025,180419,182813,185398,187895,190868,193736,198189,202108,207302,210978,214752,217322,220124,223118,225555,228151,230374,234254,238436,243377,246781,250041,253041,256563,259134,260770,262924,267381,273029,278980,283822,290292,295895,302148,305512,308631,308044,307789,306688,309039,310608,312899,312133,311119,310140,310479,308717,305064,303002,302835,302895,300293,297511,295992,295094,294562,294224,295027,295467,294795,290602,286536,283400,281542,278053,272947,268166,265555,261406,256822,251579,247791,244308,241344,239856,237858,235860,232142,229068,226710,223358,221350,218810,219298,219471,218545,215744,213597,213489,214785,215562,215527,213282,210211,208035,207240,206537,204422,203464,202043,200616,197855,196008,194415,192465,190282,187608,186016,185875,185149,184529,183491,183159,183608,184227,186395,188770,190522,192067,193270,194778,196170,197754,199948,203889,207706,211660,213532,215917,218649,221221,223619,224471,224896,225305,225871,226911,226998,227407,226591,226811,226258,227141,228829,231336,233723,233954,233771,233717,233913,233754,232169,232003,232563,235095,236341,238520,240528,243239,244928,246576,247723,249135,248609,249740,251156,254651,257236,259848,261278,262237,261972,261800,261722,262789,264392,265771,266894,269034,271638,275090,277959,281034,284007,287561,290741,291683,289279,286935,285847,287206,288250,293148,300260,309769,315514,319728,322299,325464,327124,328244,328597,330272,332445,333720
394459,"Charlottesville, VA",197,123788,123711,123632,123465,123533,123703,124071,124371,124638,124899,125020,125165,125313,125699,126188,126756,127395,127949,128529,129026,129526,130976,132363,133654,133955,134498,135426,136619,137677,138553,139174,139887,140510,141783,143078,144448,145317,146076,147048,147814,148582,149305,150151,150941,151840,152862,154065,155097,156182,157156,158161,159296,160495,161563,162499,163809,165240,166708,167849,169061,170320,171639,173048,174359,175495,176392,177337,178587,179926,181166,182641,184175,185912,187301,188900,190597,191840,192825,193565,194783,195952,196987,197920,198866,200052,201669,203487,205478,208073,210923,214031,215827,217822,219526,222525,225566,228939,231744,235254,238834,243122,246945,250783,254374,258308,262044,265492,268341,271745,275067,277956,280547,282333,284342,285743,287745,289569,291115,292331,293068,293865,294591,295551,296207,296961,297546,298549,299129,299819,300189,300486,300365,300205,299092,297763,296465,296512,296757,296959,296494,295762,294712,293453,291948,290064,288992,287304,285466,282885,281230,279519,279202,278614,278367,276656,274889,273209,270895,269320,267518,266044,263855,262506,261869,261241,259990,259574,259336,259922,259965,260261,260085,259064,257722,256941,256635,256048,255101,253781,252604,251207,249554,248688,248145,248677,250227,250587,249953,249113,248051,247327,247621,247826,249561,249292,250427,250423,250428,250253,250551,250799,251453,251830,252621,253349,253840,254093,254184,254596,255121,255439,255712,256095,256458,256902,257386,258297,259250,260239,261053,261403,261181,261226,261235,261635,261625,261862,261917,262436,263126,263727,264035,264425,264744,265245,265827,266469,266710,266785,267272,267775,268137,268222,268565,269173,270056,271006,271962,272718,273710,274660,276042,277461,279011,279975,280424,280798,281490,282508,283635,285121,286605,287974,288889,289717,290634,291190,291834,292157,292764,293332,294035,294651,295071,295706,296541,297876,299308,300765,302019,303153,304543,305728,305542,305134
394468,"Claremont, NH",198,83358,83478,83465,83737,83982,84425,84650,84682,84854,85245,85689,86110,86353,86462,86446,86468,86607,86890,87311,87713,87986,87536,87236,87229,87856,88332,88584,89282,90122,91075,91830,92655,93250,94089,94808,95696,96317,96860,97544,97976,98469,98838,99303,100303,101327,102643,103499,104464,105316,106360,107465,108590,109539,110338,111286,112166,113175,113901,114919,115764,116862,117821,118883,119844,120386,121024,121628,122746,123895,125055,126447,127724,128997,129901,130895,131917,132989,134029,135128,136126,137130,137870,138617,139294,139979,141017,142015,143246,144826,146876,149231,150630,151868,154106,157162,160035,161997,163886,166340,168726,170386,171897,173270,175349,177252,179045,180733,182293,183871,185520,187033,188435,189381,190282,191422,192655,193766,194398,194669,194819,194728,194823,195883,197385,199264,200164,200806,200964,201164,201236,201390,201563,201987,202009,201920,201434,201477,201472,201728,202015,202461,203108,203084,202821,201942,200843,199502,198296,197480,197003,196382,195724,195019,194678,194318,193582,192365,190461,188585,186780,185626,184729,184103,183700,183576,183342,183306,183102,183071,182625,182047,181621,181454,181519,181410,181222,180805,180274,179731,179101,178588,178350,178431,178309,178072,177755,177728,177626,177525,177529,177563,177458,177354,177404,177619,177799,178072,178358,178678,178823,179026,179102,179235,179359,179672,179953,180297,180509,180893,181226,181659,182044,182560,183076,183595,184065,184595,184989,185433,186259,187051,187860,187919,188095,188258,188945,189512,190127,190570,191412,192063,192472,192567,192630,192832,192875,192943,192911,193179,193684,194599,195790,196572,197075,197133,197254,197355,198010,198824,199679,200210,200949,201837,202917,203952,204842,205388,205592,205824,206075,206496,206809,207329,208384,209784,210959,211831,212182,212773,213269,214121,214688,215314,215656,216001,216406,217474,218886,220300,221434,222469,223337,223966,224255,224606
394361,"Barnstable Town, MA",199,147371,147213,147072,147374,148024,148939,149961,150536,151241,151756,152726,153365,154006,154274,154384,154689,155113,155690,156188,157029,158314,159529,160573,161617,162582,163929,165336,167062,168452,169667,170860,172486,174215,176065,177788,179558,181365,183218,185092,187893,190113,192516,194350,197348,200731,204231,207146,209774,212304,215175,218308,221392,224168,226926,229880,232491,234954,237274,240315,244462,247913,251348,254215,258071,262635,266577,270719,274614,278760,282112,285350,287810,290679,293452,297356,301860,306907,312052,317740,325323,332059,337904,341698,347428,352904,357923,361469,365320,369475,373753,378104,382382,386570,390749,395217,399327,402993,406821,409734,413657,418196,423675,428563,432596,436045,439318,442522,446410,449399,451308,453359,455205,457454,458459,460295,461315,462718,464183,463172,462266,460568,459997,459255,456994,455721,453954,451988,447624,442571,438982,436650,436309,436444,437030,436463,434425,432227,430760,428044,425594,421381,420718,421362,421575,419614,416180,414388,411311,410133,406826,406132,403857,402810,400204,396463,393506,390184,387448,384388,382485,380404,379524,378512,378957,379022,380271,382988,384845,385941,385744,386463,386475,385945,385109,384951,384565,383460,380548,379257,377854,377140,374145,370499,368035,367323,366676,364769,361424,359129,357457,355427,354046,354250,355681,357187,357187,356485,355396,356093,359254,363772,366668,368626,368323,367843,368557,370625,374008,374362,375260,375911,377192,376625,376547,376586,378596,379870,381312,381740,381805,383461,384409,385671,385540,385981,386451,387517,389238,391649,392429,391759,390246,389820,391244,392496,392279,391518,390341,390535,390898,393938,398101,401746,403040,403272,403348,405169,407777,410351,412507,416194,417513,419047,419086,420644,422656,424174,426116,426025,427602,430286,433743,436273,436092,435349,434755,438063,442690,446633,449475,450449,449623,448289,447534,445709,445238,446914,451760,454670,454186,452009,450365,448587,447361,446741
394803,"Longview, TX",200,60153,60129,60129,60211,60302,60454,60618,60773,60903,61027,61160,61280,61362,61459,61598,61815,62123,62468,62853,63208,63595,63956,64283,64713,64958,65299,65527,65925,66123,66477,66759,67197,67454,67655,67857,68158,68589,69030,69293,69642,69843,70153,70416,70915,71391,71846,72154,72323,72435,72541,72694,72932,73228,73577,73867,74241,74671,75200,75410,75566,75536,75637,75694,75879,76147,76504,76856,77030,77134,77125,77260,77325,77383,77504,77704,78077,78410,78798,79150,79381,79567,79666,79792,79833,79845,79810,79818,79857,80056,80269,80514,80669,80844,80935,81097,81239,81418,81541,81722,81965,82354,82766,83234,83536,83804,84145,84683,85348,86101,87008,87879,88641,89217,89752,90164,90402,90617,90791,91133,91457,91867,92260,92856,93168,93588,93796,94365,94745,95402,95836,96435,97047,98007,98670,99390,99763,100466,100972,101836,102780,103758,104526,104883,104938,104734,104291,103848,103617,103606,103534,102950,102429,101956,101988,101942,102014,101888,101722,101413,101185,100984,100761,100564,100339,100250,100265,100403,100537,100578,100613,100574,100597,100616,100654,100613,100508,100340,100057,99788,99606,99433,99275,99135,99238,99370,99565,99693,99857,99962,100133,100313,100487,100566,100664,100863,101180,101542,101905,102244,102582,102931,103332,103724,104121,104458,104835,105236,105772,106348,107064,107772,108476,109124,109769,110410,110968,111452,111946,112478,113005,113567,114147,114822,115457,116111,116808,117561,118274,118796,119253,119734,120324,121034,121601,122257,122770,123486,124127,124873,125450,125923,126312,126785,127345,127976,128650,129363,130031,130638,131193,131703,132155,132567,132854,133110,133436,133917,134189,134401,134604,135219,135737,136709,137193,139012,142031,145919,147769,148536,149295,150617,151881,152201,152869,153923,155802,157647,158340,157931,157523,156895,156058,154936,155017,155607
394429,"Burlington, VT",201,134187,133741,133589,133258,133525,133889,134505,134699,134699,135137,135365,135759,135511,135396,136186,137582,138886,139919,139866,139923,139283,138108,136796,135850,136143,136344,136158,135962,136359,136943,137537,137839,138434,139200,139827,140142,140421,141056,142037,143433,144566,145674,146567,147948,149274,150556,151502,152591,153418,154387,155290,156409,157685,159114,160707,162042,163310,164205,165250,166324,167646,168804,169944,171147,172462,173726,175024,176730,178266,180046,181463,183120,184659,186093,187656,189002,190277,191263,192155,193288,194513,195795,196850,197891,198813,199947,201050,202356,203703,205183,206766,208445,210174,211739,213284,214756,216462,218660,221352,224351,226953,229382,232008,234561,236926,238534,240431,242398,245940,249015,251973,254549,257738,261349,264319,265500,266669,266701,267863,269253,270790,272798,274379,276082,276936,277215,278023,278875,279437,279713,279674,278771,278107,277954,278597,278961,278718,278770,278744,278998,278883,279718,280009,281022,280405,278179,275621,273063,272931,272547,271640,270407,269160,269478,269856,270366,270307,272205,273171,272484,269497,267459,266661,265687,264672,263656,263273,263843,264108,264727,264741,265663,266663,267801,269003,269668,270073,269773,269676,269630,270539,270830,270509,269366,268383,267538,267407,267975,268681,268685,268302,267655,267276,267204,267376,267851,267684,267611,267341,267372,267703,268584,269515,270273,270545,270873,270986,271071,271073,270939,270850,271024,271743,272414,273279,273670,274338,274592,275132,275244,275237,274809,274917,275200,275799,276560,278008,279693,280828,281177,281196,281089,280776,280271,279982,280146,280473,280742,281373,282679,283834,284495,284599,284829,284838,285012,285629,286616,288185,290688,293400,295793,296951,297976,299064,300076,301448,302583,304020,305123,306447,307445,308139,308111,308779,309609,310597,311455,311975,312772,313163,314229,315522,317042,318591,320270,321475,322230,322856,323779,325010,326002,326383,326757,327612
395002,"Prescott, AZ",202,130692,131049,130614,130351,130020,130357,130726,130898,131354,131634,132446,132291,132289,131726,131965,132156,132232,132282,132025,132547,132854,133924,134686,135535,135888,136137,136563,137135,137984,138707,139626,140417,141093,141410,141733,142096,142546,143128,143740,144474,144969,145405,145934,146664,147610,148403,149058,148978,148766,148671,149297,150248,151573,152565,153408,153846,154408,154994,155696,156555,157417,158194,158846,159668,160438,161524,162460,163589,164581,165499,166423,167226,168046,168859,169897,171167,172502,173498,174393,175267,176351,177535,178432,179506,180357,181230,182017,182937,184166,185296,186378,187421,188467,189563,190899,192677,194756,197047,199615,202524,206146,209428,212431,215093,217944,221741,225110,229263,234008,240784,248254,255030,262181,270104,277820,284542,289944,294501,297440,301699,307100,313346,317785,320393,321593,321576,321482,320687,318789,317763,317594,317947,317006,315275,313535,311188,308428,305433,302200,298880,296012,294580,293680,291256,288060,283086,278819,274930,271230,268818,265395,262422,256995,252374,248767,245742,242289,238279,235098,231609,227532,222805,218933,216202,214125,212683,211402,210225,207408,205754,204023,203534,202804,202007,200868,199108,197810,195146,191162,187803,186445,186360,184311,181797,180303,179951,180281,179276,178744,178532,179288,180305,180910,181549,182722,184465,185693,186821,188003,190576,192951,194823,195728,196833,200186,204365,209103,212169,214222,216599,218373,220868,223012,225539,228961,231636,232634,232281,231900,232677,233902,234143,235356,235330,236569,236270,237493,238874,241841,243641,244132,243850,243672,244590,245713,247494,249389,251875,253095,254513,254906,255343,256760,258428,261209,262539,264318,265425,267312,268613,271052,273547,276658,278730,279848,281316,283086,285139,286590,288977,290679,293350,295333,297613,298621,300168,301872,303866,305055,306076,307978,310029,312462,312988,313682,314068,315320,316825,318556,319717,320300,320581,320661,320943,321703
395114,"Springfield, IL",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103724,103865,104080,104726,104453,103735,102553,102358,103242,104354,104996,105186,105391,106335,107253,108279,108831,109276,109654,110345,111046,111563,112315,112954,113738,113899,114120,114437,115122,115924,116637,117401,117919,118333,118274,118221,118232,118367,118550,118727,119174,119788,120426,120920,121165,121340,121335,121356,121308,121437,121585,121817,122036,122314,122478,122407,122087,121779,121505,121224,120946,121117,121537,122062,122305,122451,122580,122517,122208,121662,121552,121762,121877,121718,121372,121003,120687,120436,120518,120320,120065,119677,119478,119311,119252,119315,119480,119711,120067,120404,120763,120937,121302,121643,122055,122236,122379,122471,122587,122485,122327,121926,121617,121398,121199,121043,121280,121764,122451,122625,122721,122402,122325,122402,122759,122928,122983,123303,123591,123948,124107,124388,124560,124663,124780,124894,124868,124774,124871,125215,125477,125695,125870,126135,126098,125942,125803,126020,126642,127797,128367,128456,127955,128344,128868,129296,129217,129170,129254,129381,129497,129167,128894,128641,128827,128819,128555,128250,128103,128141,128431,128632,128790,128870,129050,129344,129691,130121,130662,130995,131131,131091,131056,131302,131354,131442,131399,131513,131539,131462,131382,131295,131324,131291,131431,131552,131747,131802,131973,132221,132451,132470,132411,132354,132340,132333,132540,132868,133180,133336,133357,133429,133659,133736,133887,133846,134133,134223,134408,134389
395174,"Tyler, TX",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117306,117355,117429,117510,117852,118177,118631,118910,119270,119622,119979,120511,120975,121729,122272,122907,123069,123471,123955,124905,125810,126830,127744,128539,129216,129844,130319,130695,130570,130412,129603,129279,129094,129568,129851,130134,130348,130705,130925,130897,130740,130992,131307,131828,132463,133435,134098,133802,133638,132494,131810,130532,129938,129195,128583,128214,127840,127411,126827,126749,126137,125995,125488,125265,124891,124382,124370,124248,124197,124020,123610,122855,122075,121887,121983,122249,122137,121850,121230,120954,120812,121020,120902,121180,121225,121306,121070,120925,120521,120497,120698,121292,121602,121768,121878,122082,122457,123169,123763,124252,124386,124697,125047,125347,125802,126357,127079,127359,127523,127997,128695,129636,130204,130879,131424,131723,131980,132162,132712,133273,133929,134728,135436,136085,136750,137592,138275,138782,138875,138974,139173,139709,140357,141146,141919,142751,143275,144014,144650,145418,146071,146506,147030,147706,148796,148145,147175,146399,147116,148527,149681,150166,150076,149805,150667,151583,152757,153538,154519,155232,155883,155942,156042,156179,156317,156542,156388,156436,156500,156951,158068,159602,162276,163467,165282,166003,167794,168726,170032,171585
